prompt,response
"The molecule is a furonaphthodioxole that is 4'-demethyldeoxypodophyllotoxin which is substituted at position 4 of the C-ring by a 2-{[2-(dimethylamino)ethyl](methyl)amino}ethyl group. While structurally related to etoposide, TOP-53 is significantly more toxic to non-small cell lung cancer cells, more active at generating chromosomal breaks, and displays improved cellular uptake and pharmacokinetics in animal lung tissues. It has a role as an EC 5.99.1.3 [DNA topoisomerase (ATP-hydrolysing)] inhibitor and an antineoplastic agent. It is a furonaphthodioxole, an organic heterotetracyclic compound, a tertiary amino compound, a member of phenols and a gamma-lactone.",[C][O][C][=C][C][Branch2][Ring2][S][C@@H1][C][=C][C][=C][Branch2][Ring2][C][C][=C][Ring1][=Branch1][C@@H1][Branch1][=C][C][C][N][Branch1][C][C][C][C][N][Branch1][C][C][C][C@H1][C][O][C][=Branch1][C][=O][C@H1][Ring2][Ring1][#Branch1][Ring1][=Branch1][O][C][O][Ring2][Ring1][#Branch1][=C][C][Branch1][Ring1][O][C][=C][Ring2][Ring2][C][O]
The molecule is an ultra long-chain primary fatty alcohol that is the all-trans-isomer of octaprenol. It is an ultra-long-chain primary fatty alcohol and a member of octaprenols.,[C][C][Branch1][C][C][=C][C][C][/C][Branch1][C][C][=C][/C][C][/C][Branch1][C][C][=C][/C][C][/C][Branch1][C][C][=C][/C][C][/C][Branch1][C][C][=C][/C][C][/C][Branch1][C][C][=C][/C][C][/C][Branch1][C][C][=C][/C][C][/C][Branch1][C][C][=C][/C][O]
The molecule is a dipeptide zwitterion obtained by transfer of a proton from the carboxy to the amino terminus of Ile-Gly. Major species at pH 7.3. It has a role as a metabolite. It is a tautomer of an Ile-Gly.,[C][C][C@H1][Branch1][C][C][C@H1][Branch1][C][N][C][Branch1][C][O][=N][C][C][=Branch1][C][=O][O]
"The molecule is a heptanoic acid having an amino-substituent at the 2-position, hydroxy-substituents at the 4- and 5-positions, an oxo-substituent at the 6-position and a phosphonooxy-substituent at the 7-position. It is an oxo monocarboxylic acid and a monoalkyl phosphate. It derives from a heptanoic acid. It is a conjugate acid of a 2-azaniumyl-4,5-dihydroxy-6-oxo-7-(phosphonatooxy)heptanoate(2-).",[N][C][Branch2][Ring1][Branch2][C][C][Branch1][C][O][C][Branch1][C][O][C][=Branch1][C][=O][C][O][P][=Branch1][C][=O][Branch1][C][O][O][C][=Branch1][C][=O][O]
"The molecule is an organophosphate oxoanion that is the conjugate base of carbamoyl adenylate, obtained by deprotonation of the phosphate group. It is a conjugate base of a carbamoyl adenylate.",[N][=C][Branch1][C][O-1][O][P][=Branch1][C][=O][Branch1][C][O][O][C][C@H1][O][C@@H1][Branch1][P][N][C][=N][C][=C][Branch1][C][N][N][=C][N][=C][Ring1][#Branch1][Ring1][#Branch2][C@H1][Branch1][C][O][C@@H1][Ring1][S][O]
"The molecule is a 1,2-diacyl-sn-glycerol 3-phosphate(2-) obtained by deprotonation of the phosphate OH groups of 1-(gamma-linolenoyl)-2-oleoyl-sn-glycero-3-phosphate. It is a conjugate base of a 1-(gamma-linolenoyl)-2-oleoyl-sn-glycero-3-phosphate.",[C][C][C][C][C][/C][=C][\C][/C][=C][\C][/C][=C][\C][C][C][C][C][=Branch1][C][=O][O][C][C@H1][Branch1][O][C][O][P][=Branch1][C][=O][Branch1][C][O-1][O-1][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][/C][=C][\C][C][C][C][C][C][C][C]
The molecule is an organophosphate oxoanion that results from the removal of two protons from the phosphate group of 4-nitrophenyl phosphate. It is a conjugate base of a 4-nitrophenyl phosphate.,[O][=N+1][Branch1][C][O-1][C][=C][C][=C][Branch1][#Branch2][O][P][=Branch1][C][=O][Branch1][C][O-1][O-1][C][=C][Ring1][O]
The molecule is an enone that is hept-1-ene substituted by an oxo group at position 3. It has a role as a fungal metabolite.,[C][=C][C][=Branch1][C][=O][C][C][C][C]
"The molecule is a 1,2-diacyl-sn-glycero-3-phospho-(1'-sn-glycerol) in which the 1- and 2-acyl groups are specified as (9Z)-octadec-9-enoyl (oleoyl) and hexadecanoyl (palmitoyl) respectively. It is a conjugate acid of a 1-[(9Z)-octadec-9-enoyl]-2-hexadecanoyl-sn-glycero-3-phospho-(1'-sn-glycerol)(1-).",[C][C][C][C][C][C][C][C][/C][=C][\C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C@H1][Branch2][Ring1][C][C][O][P][=Branch1][C][=O][Branch1][C][O][O][C][C@@H1][Branch1][C][O][C][O][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
"The molecule is a pyrazolone, a member of the class of pyrazoles that is antipyrine substituted at C-4 by an amino group. It is a metabolite of aminopyrine and of metamizole. It has a role as a non-steroidal anti-inflammatory drug, a non-narcotic analgesic, an antirheumatic drug, a peripheral nervous system drug, an EC 1.14.99.1 (prostaglandin-endoperoxide synthase) inhibitor, an antipyretic, a drug metabolite and a marine xenobiotic metabolite. It is a primary amino compound and a pyrazolone. It derives from an antipyrine.",[C][C][=C][Branch1][C][N][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=N][C]
"The molecule is hexaanion of 1D-myo-inositol 1,4,5-trisphosphate arising from glabal deprotonation of the phosphate OH groups; major species at pH 7.3. It has a role as a human metabolite and a Saccharomyces cerevisiae metabolite. It is a conjugate base of a 1D-myo-inositol 1,4,5-trisphosphate.",[O][=P][Branch1][C][O-1][Branch1][C][O-1][O][C@@H1][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Branch1][#Branch2][O][P][=Branch1][C][=O][Branch1][C][O-1][O-1][C@H1][Branch1][#Branch2][O][P][=Branch1][C][=O][Branch1][C][O-1][O-1][C@H1][Ring2][Ring1][C][O]
"The molecule is a 2,7-naphthyridine derivative that is 1,4-dihydro-2,7-naphthyridin-3(2H)-one which is substituted at positions 1 and 5 by methyl and methoxy groups, respectively. It derives from a hydride of a 2,7-naphthyridine.",[C][O][C][=C][N][=C][C][=C][Ring1][=Branch1][C][C][Branch1][C][O][=N][C][Ring1][#Branch1][C]
"The molecule is an organochlorine compound that is toluene in which all three hydrogens of the methyl group have been replaced by chlorines. It is used as an intermediate in organic synthesis and dye chemistry. It has a role as a carcinogenic agent. It is a member of benzenes, a volatile organic compound and an organochlorine compound.",[Cl][C][Branch1][C][Cl][Branch1][C][Cl][C][=C][C][=C][C][=C][Ring1][=Branch1]
The molecule is a steroid acid that consists of cholane having a carboxy group in place of the methyl group at position 24.,[C][C@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C@H1][C][C][C@H1][C@@H1][C][C][C][C][C][C][C][C@][Ring1][=Branch1][Branch1][C][C][C@H1][Ring1][O][C][C][C@][Ring2][Ring1][C][Ring1][#C][C]
"The molecule is a steroid glucuronide anion that is the conjugate base of 2-methoxy-17beta-estradiol 3-O-(beta-D-glucuronide) arising from deprotonation of the carboxylic acid function; major species at pH 7.3. It is a steroid glucosiduronic acid anion, a beta-D-glucosiduronate and a monocarboxylic acid anion. It is a conjugate base of a 2-methoxy-17beta-estradiol 3-O-(beta-D-glucuronide).",[C][O][C][=C][C][=C][Branch2][Ring1][N][C][=C][Ring1][=Branch1][O][C@@H1][O][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][O][O][C][C][C@@H1][C@@H1][Ring2][Ring1][Branch1][C][C][C@][Branch1][C][C][C@@H1][Branch1][C][O][C][C][C@@H1][Ring1][O][Ring1][#Branch1]
"The molecule is a semisynthetic, first-generation cephalosporin antibiotic with acetoxymethyl and (2-thienylacetyl)nitrilo moieties at positions 3 and 7, respectively, of the core structure. Administered parenterally during surgery and to treat a wide spectrum of blood infections. It has a role as an antimicrobial agent and an antibacterial drug. It is a semisynthetic derivative, a beta-lactam antibiotic allergen, a cephalosporin, a carboxylic acid, a member of thiophenes and an azabicycloalkene. It is a conjugate acid of a cefalotin(1-).",[C][C][=Branch1][C][=O][O][C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C@@H1][Branch1][=C][N][=C][Branch1][C][O][C][C][=C][C][=C][S][Ring1][Branch1][C@H1][Ring1][=C][S][C][Ring2][Ring1][Branch1]
The molecule is a 1-acyl-2-alkyl-sn-glycero-3-phosphocholine in which the acyl and alkyl groups at positions 1 and 2 are specified respectively as arachidonoyl and palmityl. It is a 1-acyl-2-alkyl-sn-glycero-3-phosphocholine and an arachidonic acid.,[C][C][C][C][C][/C][=C][\C][/C][=C][\C][/C][=C][\C][/C][=C][\C][C][C][C][=Branch1][C][=O][O][C][C@H1][Branch2][Ring1][Branch1][C][O][P][=Branch1][C][=O][Branch1][C][O-1][O][C][C][N+1][Branch1][C][C][Branch1][C][C][C][O][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
The molecule is an isocyanate that consists of phenyl isocyanate bearing two additional methyl substituents at positions 2 and 5. It has a role as a hapten.,[C][C][=C][C][=C][Branch1][C][C][C][Branch1][Ring2][N][=C][=O][=C][Ring1][#Branch2]
The molecule is dianion of D-glyceraldehyde 3-phosphate arising from deprotonation of both OH groups of the phosphate. It is a conjugate base of a D-glyceraldehyde 3-phosphate.,[O][=C][C@H1][Branch1][C][O][C][O][P][=Branch1][C][=O][Branch1][C][O-1][O-1]
"The molecule is a member of the class of xanthones that is 9H-xanthene substituted by hydroxy group at positions 1, 3 and 7, an oxo group at position 9 and prenyl groups at positions 2 and 4. It has been isolated from the stems of Cratoxylum cochinchinense It has a role as a metabolite and a plant metabolite. It is a member of xanthones and a member of phenols.",[C][C][Branch1][C][C][=C][C][C][=C][Branch1][C][O][C][Branch1][Branch2][C][C][=C][Branch1][C][C][C][=C][O][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][Ring1][N][=C][Ring2][Ring1][=Branch1][O]
"The molecule is a steroid glucuronide anion that is the conjugate base of lithocholic acid 3-O-(beta-D-glucuronide) arising from deprotonation of the carboxylic acid functions; major species at pH 7.3. It is a steroid glucosiduronic acid anion, a beta-D-glucosiduronate and a dicarboxylic acid dianion. It is a conjugate base of a lithocholic acid 3-O-(beta-D-glucuronide).",[C][C@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O-1][C@H1][C][C][C@H1][C@@H1][C][C][C@@H1][C][C@H1][Branch2][Ring1][Branch2][O][C@@H1][O][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][O][O][C][C][C@][Ring2][Ring1][Ring1][Branch1][C][C][C@H1][Ring2][Ring1][Branch2][C][C][C@][Ring2][Ring1][#C][Ring2][Ring1][N][C]
The molecule is a disaccharide that is beta-D-glucopyranose in which the hydroxy group at position 4 has been converted into the corresponding alpha-D-galactopyranoside. It is an alpha-D-galactoside and a glycosylglucose. It derives from a beta-D-glucose.,[O][C][C@H1][O][C@H1][Branch2][Ring1][Branch1][O][C@H1][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][O][C@@H1][Ring1][=Branch2][C][O][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@H1][Ring2][Ring1][Ring2][O]
"The molecule is a 4-amino-1,2-oxazolidin-3-one that has S configuration. An antibiotic isolated from Erwinia uredovora. It has a role as an anticonvulsant, an EC 2.3.1.50 (serine C-palmitoyltransferase) inhibitor and an anti-HIV agent. It is an enantiomer of a D-cycloserine.",[N][C@H1][C][O][N][=C][Ring1][Branch1][O]
"The molecule is a 1,2-diacyl-sn-glycero-3-phosphoethanolamine in which the acyl substituents at positions 1 and 2 are specified as octadecanoyl and (4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl respectively. It derives from an all-cis-docosa-4,7,10,13,16,19-hexaenoic acid and an octadecanoic acid. It is a tautomer of a 1-octadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphoethanolamine zwitterion.",[C][C][/C][=C][\C][/C][=C][\C][/C][=C][\C][/C][=C][\C][/C][=C][\C][/C][=C][\C][C][C][=Branch1][C][=O][O][C@H1][Branch2][Ring1][Branch2][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O][P][=Branch1][C][=O][Branch1][C][O][O][C][C][N]
The molecule is a carbohydrate sulfonate that is D-fructofuranose-1-phosphate in which the hydroxy group at at position 6 is replaced by a sulfo group. It has a role as a metabolite. It is a carbohydrate sulfonate and a carbohydrate phosphate. It derives from a D-fructofuranose. It is a conjugate acid of a 6-deoxy-6-sulfo-D-fructofuranose 1-phosphate(3-).,[O][=P][Branch1][C][O][Branch1][C][O][O][C][C][Branch1][C][O][O][C@H1][Branch1][#Branch2][C][S][=Branch1][C][=O][=Branch1][C][=O][O][C@@H1][Branch1][C][O][C@@H1][Ring1][N][O]
The molecule is a carbamate ester that is the isopropyl ester of phenylcarbamic acid. It is a selective herbicide used for the control of annual grasses and some broad-leaf weeds and is also a growth regulator for control of sprouting in stored potatoes. It has a role as a herbicide and a plant growth retardant. It is a carbamate ester and a member of benzenes.,[C][C][Branch1][C][C][O][C][Branch1][C][O][=N][C][=C][C][=C][C][=C][Ring1][=Branch1]
"The molecule is a diamino-1,3,5-triazine that is N,N'-diethyl-1,3,5-triazine-2,4-diamine substituted by a hydroxy group at position 2. It is a metabolite of the herbicide simazine. It has a role as a marine xenobiotic metabolite. It is a diamino-1,3,5-triazine and a heteroaryl hydroxy compound.",[C][C][N][=C][N][=C][Branch1][C][O][NH1][C][=Branch1][Ring2][=N][C][C][NH1][Ring1][#Branch2]
"The molecule is a monocarboxylic acid anion that is the conjugate base of flunixin, obtained by deprotonation of the carboxy group. It is a conjugate base of a flunixin.",[C][C][=C][Branch1][#C][N][C][=N][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O-1][C][=C][C][=C][Ring1][S][C][Branch1][C][F][Branch1][C][F][F]
The molecule is dianion of N(2)-formyl-N(1)-(5-phospho-D-ribosyl)glycinamide. It has a role as a human metabolite and a Saccharomyces cerevisiae metabolite. It is a conjugate base of a N(2)-formyl-N(1)-(5-phospho-D-ribosyl)glycinamide.,[O][=P][Branch1][C][O][Branch1][C][O][O][C][C@H1][O][C][Branch1][#Branch2][N][=C][Branch1][C][O-1][C][N][=C][O-1][C@H1][Branch1][C][O][C@@H1][Ring1][=N][O]
"The molecule is a phosphatidylcholine O-38:4 in which the alkyl and acyl groups specified at positions 1 and 2 are octadecyl and (5Z,8Z,11Z,14Z)-eicosatetraenoyl respectively. It is a 1-O-alkyl-2-O-arachidonoyl-sn-glycero-3-phosphocholine and a phosphatidylcholine O-38:4. It derives from a 1-O-octadecyl-sn-glycero-3-phosphocholine.",[C][C][C][C][C][/C][=C][\C][/C][=C][\C][/C][=C][\C][/C][=C][\C][C][C][C][=Branch1][C][=O][O][C@H1][Branch2][Ring1][Branch1][C][O][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O][P][=Branch1][C][=O][Branch1][C][O-1][O][C][C][N+1][Branch1][C][C][Branch1][C][C][C]
The molecule is a zwitterion resulting from the transfer of a proton from the carboxy group to the amino group of N-[(2S)-2-aminobutanoyl]glycine. The major species at pH 7.3. It is a tautomer of a N-[(2S)-2-aminobutanoyl]glycine.,[C][C][C@H1][Branch1][C][N][C][Branch1][C][O][=N][C][C][=Branch1][C][=O][O]
"The molecule is a member of the class of benzoic acids that is benzoic acid in which the hydrogen at position 2 has been replaced by a 5-amino-4-cyano-1H-imidazol-1-yl group while the hydrogen at position 5 has been replaced by a 4-methylpiperazin-1-yl group. It is an aminoimidazole, a nitrile, a member of benzoic acids, a N-arylpiperazine, a N-methylpiperazine and a primary amino compound.",[C][N][C][C][N][Branch2][Ring1][=C][C][=C][C][=C][Branch1][=N][N][C][=N][C][Branch1][Ring1][C][#N][=C][Ring1][#Branch1][N][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Ring1][P][C][C][Ring2][Ring1][#Branch1]
"The molecule is a cembrane diterpenoid isolated from Lobophytum hedleyi and Lobophytum. It exhibits anti-HIV-1 activity. It has a role as an anti-HIV-1 agent and a coral metabolite. It is a cembrane diterpenoid, a monocarboxylic acid and a gamma-lactone.",[C][=C][C][=Branch1][C][=O][O][C@H1][/C][=C][Branch1][C][\C][C][C][/C][=C][Branch1][=Branch1][\C][=Branch1][C][=O][O][C][C][/C][=C][Branch1][C][\C][C][C][C@@H1][Ring2][Ring1][#Branch1][Ring2][Ring1][Ring1]
"The molecule is a carbocyclic fatty acid consisting of octanoic acid which is terminally substituted by five fused cyclobutane-rings ([5]-ladderane). Ladderane fatty acids can be found in anammox bacteria. It is a ladderane, a carbocyclic fatty acid and a saturated fatty acid. It derives from an octanoic acid.",[O][=C][Branch1][C][O][C][C][C][C][C][C][C][C@H1][C][C@@H1][C@H1][C@@H1][C@H1][C][C][C@H1][Ring1][Ring2][C@@H1][Ring1][=Branch1][C@H1][Ring1][Branch2][C@H1][Ring1][N][Ring1][#Branch2]
The molecule is a N-formyl amino acid that is the N-formyl-derivative of L-aspartic acid. It has a role as a mouse metabolite. It is a N-acyl-L-aspartic acid and a N-formyl amino acid. It is a conjugate acid of a N-formyl-L-aspartate(2-).,[O][=C][Branch1][C][O][C][C@H1][Branch1][Ring2][N][=C][O][C][=Branch1][C][=O][O]
"The molecule is a cembrane diterpenoid isolated from Sinularia gibberosa and has been found to exhibit antineoplastic activity. It has a role as a metabolite and an antineoplastic agent. It is a cembrane diterpenoid, a gamma-lactone, an epoxide, a macrocycle, a secondary alcohol and a primary alcohol.",[C][=C][C][=Branch1][C][=O][O][C@@H1][C@@H1][Ring1][=Branch1][C][C@@H1][O][C@][Ring1][Ring1][Branch1][Ring1][C][O][C][C][/C][=C][Branch1][C][\C][C][C][/C][=C][Branch1][C][\C][C@H1][Ring2][Ring1][Ring1][O]
The molecule is a organosulfate oxoanion that is the monoanion obtained by the deprotonation of the sulfate function of callysponginol sulfonic acid A. It is a conjugate base of a callysponginol sulfonic acid A.,[C][C][C][C][C][C][/C][=C][\C][C][C][C][C][C][C][C][C][C][C][C][C][#C][C@@H1][Branch1][#Branch2][O][S][=Branch1][C][=O][=Branch1][C][=O][O][C][=Branch1][C][=O][O-1]
"The molecule is an aminoglycoside antibiotic that is part of an antimicrobial complex consisting of factors 1,2,3,5 from a soil isolate named Streptomyces hofunensis. It has a role as an antimicrobial drug and a bacterial metabolite. It is an amino cyclitol glycoside and an aminoglycoside antibiotic.",[C][O][C@@H1][C][O][C@H1][Branch2][Ring2][=Branch1][O][C@@H1][C@@H1][Branch1][C][O][C@H1][Branch2][Ring1][C][O][C@H1][O][C@H1][Branch1][Ring1][C][N][C][C@H1][Branch1][C][O][C@H1][Ring1][=Branch2][N][C@@H1][Branch1][C][N][C][C@H1][Ring2][Ring1][Ring1][N][C@H1][Branch1][C][N][C@H1][Ring2][Ring1][N][N]
"The molecule is a glutathione conjugate that is the S-cyano(indol-3-yl)methyl derivative of glutathione. It has a role as a metabolite. It is a member of indoles, a nitrile and a glutathione conjugate. It derives from an indole-3-acetonitrile. It is a conjugate acid of a gammaGluCys(IAN)Gly(1-).",[N][#C][C][Branch2][Ring1][P][S][C][C@H1][Branch1][P][N][=C][Branch1][C][O][C][C][C@H1][Branch1][C][N][C][=Branch1][C][=O][O][C][Branch1][C][O][=N][C][C][=Branch1][C][=O][O][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1]
